Player ID,Name,First Name,Last Name,Team,Position,Secondary Position,Status,Draft Rank,Games Played,Starts,Tries Scored,Try Assists,Line Breaks,Line Break Assists,Defenders Beaten,Metres Gained,Offloads,Tackles Made,Tackles Missed,Turnovers Forced,Interceptions,50:22s,Penalties Conceded,Errors,Lineouts Won,Lineout Steals,Lineout Errors,Scrums Won,Conversions,Conversions Missed,Penalty Goals,Penalty Goals Missed,Drop Goals,Drop Goals Missed,Yellow Cards,Red Cards
N.Broughton,N. Broughton,Nikora,Broughton,HIG,LF,,,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Bowen,J. Bowen,Jack,Bowen,WAR,FH,,,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Goldsbrough,F. Goldsbrough,Frankie,Goldsbrough,RED,CE,,,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Burey,M. Burey,Max,Burey,FOR,FH,OB,Benched,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Philip,M. Philip,Matt,Philip,WAR,LK,,Starting,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Fakafanua,B. Fakafanua,Boston,Fakafanua,FOR,CE,,,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.White,J. White,James,White,CRU,FH,,,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Tuitubou,M. Tuitubou,Maika,Tuitubou,DRU,CE,,,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Peni,F. Peni,Faletoi,Peni,MOP,FH,CE,,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X.Saifoloi,X. Saifoloi,Xavier,Saifoloi,CRU,LF,,,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Latu,T. Latu,Tevita,Latu,MOP,CE,OB,Knee,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Bell,T. Bell,Toby,Bell,CRU,CE,,,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Peita,T. Peita,Terrell,Peita,BLU,LF,,,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Valetini,K. Valetini,Kemu,Valetini,DRU,FH,CE,,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Bryant,J. Bryant,John,Bryant,RED,LF,,Benched,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.Tauelangi,O. Tauelangi,Ola,Tauelangi,MOP,LF,LK,Back,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Harford,A. Harford,Alex,Harford,FOR,FH,,Shoulder - Long Term,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Durbidge,A. Durbidge,Austin,Durbidge,WAR,LF,,Forearm,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Volavola,B. Volavola,Ben,Volavola,RED,FH,OB,Out,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Whaanga,J. Whaanga,Josh,Whaanga,HIG,CE,OB,,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Knewstubb,A. Knewstubb,Andrew,Knewstubb,HIG,FH,OB,Quad - 2 weeks,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.Poolman,G. Poolman,George,Poolman,WAR,CE,OB,,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Cameron,J. Cameron,James,Cameron,BLU,CE,,,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Pritchard,K. Pritchard,Kadin,Pritchard,BRU,CE,,Starting,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Anderson,A. Anderson,Austin,Anderson,BRU,CE,,,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.Latu,V. Latu,Vaiuta,Latu,RED,LF,,Starting,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Paea,S. Paea,Semisi,Paea,MOP,LF,LK,Starting,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.McLeod,J. McLeod,Jarrah,McLeod,BRU,CE,,,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.Haig,O. Haig,Oliver,Haig,HIG,LF,LK,Starting,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Nofoagatotoa,T. Nofoagatotoa,Titi,Nofoagatotoa,FOR,LF,,,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Hooper,L. Hooper,Lachlan,Hooper,WAR,LF,LK,,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.Henry,I. Henry,Isaac,Henry,RED,CE,,,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Langi,E. Langi,Eli,Langi,BRU,LF,,,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Ropeti,D. Ropeti,Dominic,Ropeti,MOP,LF,LK,Benched,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Molina,F. Molina,Franco,Molina,FOR,LK,,Starting,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Talataina,L. Talataina,Leafi,Talataina,WAR,LF,,Benched,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Dillon,J. Dillon,Joe,Dillon,BRU,FH,,,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.Nasilasila,I. Nasilasila,Isoa,Nasilasila,DRU,LK,,,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Kuruvoli,S. Kuruvoli,Simione,Kuruvoli,DRU,HB,,,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.Bower,G. Bower,George,Bower,CRU,PR,,Benched,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Lauaki,S. Lauaki,Siale,Lauaki,HUR,PR,,,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Preston,K. Preston,Kyle,Preston,CRU,HB,,Benched,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.Dyer,G. Dyer,George,Dyer,CHI,PR,,Starting,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.Walker-Leawere,I. Walker-Leawere,Isaia,Walker-Leawere,HUR,LK,,,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Doge,M. Doge,Mesake,Doge,DRU,PR,,,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Baselala,P. Baselala,Philip,Baselala,DRU,HB,,,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X.Numia,X. Numia,Xavier,Numia,HUR,PR,,,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X.Roe,X. Roe,Xavier,Roe,CHI,HB,,Starting,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Cribb,T. Cribb,Taine,Cribb,HIG,LK,LF,,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Fa'agase,S. Fa'agase,Sef,Fa'agase,FOR,PR,,Benched,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.van Nek,R. van Nek,Rhys,van Nek,BRU,PR,,Starting,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Amone,S. Amone,Siosifa,Amone,WAR,PR,,Benched,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.Lonergan,R. Lonergan,Ryan,Lonergan,BRU,HB,,Starting,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Ah Kuoi,N. Ah Kuoi,Naitoa,Ah Kuoi,CHI,LK,,Benched,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Mafile'o,T. Mafile'o,Tevita,Mafile'o,HUR,PR,,,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Ta'avao,A. Ta'avao,Angus,Ta'avao,HIG,PR,,Starting,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Tupou,J. Tupou,Jimmy,Tupou,MOP,LK,LF,Elbow,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Moyano,A. Moyano,Agustin,Moyano,FOR,HB,,,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Blyth,A. Blyth,Angus,Blyth,WAR,LK,,Benched,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Proffit,J. Proffit,Jared,Proffit,CHI,PR,,Starting,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Salakaia-Loto,L. Salakaia-Loto,Lukhan,Salakaia-Loto,RED,LK,LF,Starting,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Grant,B. Grant,Ben,Grant,WAR,LK,,,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Pole,A. Pole,Abraham,Pole,MOP,PR,,Benched,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.McWhannell,L. McWhannell,Laghlan,McWhannell,BLU,LK,,Benched,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Amatosero,M. Amatosero,Miles,Amatosero,WAR,LK,,Starting,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Toomaga-Allen,J. Toomaga-Allen,Jeffery,Toomaga-Allen,RED,PR,,Benched,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Apoua,C. Apoua,Chris,Apoua,MOP,PR,,Starting,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Gordon,J. Gordon,Jake,Gordon,WAR,HB,,Starting,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Thomas,K. Thomas,Kalani,Thomas,RED,HB,,Out,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.De Lutiis,M. De Lutiis,Massimo,De Lutiis,RED,PR,,Out,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Savage,T. Savage,Tom,Savage,MOP,LK,,Starting,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Tuipulotu,T. Tuipulotu,Tito,Tuipulotu,MOP,PR,,Starting,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Lord,J. Lord,Josh,Lord,CHI,LK,,Starting,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Ross,A. Ross,Aidan,Ross,RED,PR,,Starting,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Enari,E. Enari,Ereatara,Enari,HUR,HB,,,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Tosi,P. Tosi,Pasilio,Tosi,HUR,PR,,,349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Pulu,A. Pulu,Augustine,Pulu,MOP,HB,,Calf,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Lienert-Brown,D. Lienert-Brown,Daniel,Lienert-Brown,HIG,PR,,,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Bartlett,J. Bartlett,Josh,Bartlett,HIG,PR,,Benched,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Tuqiri,E. Tuqiri,Emosi,Tuqiri,DRU,PR,,,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Tahuriorangi,T. Tahuriorangi,Te Toiroa,Tahuriorangi,CHI,HB,,,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Funaki,T. Funaki,Taufa,Funaki,BLU,HB,,,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Lay,J. Lay,Jordan,Lay,BLU,PR,,Concussion,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Nock,S. Nock,Sam,Nock,BLU,HB,,Benched,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Nelson,D. Nelson,Dan,Nelson,BRU,HB,,,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Chapman,L. Chapman,Louie,Chapman,CRU,HB,,,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Rakete-Stones,P. Rakete-Stones,Pouri,Rakete-Stones,HUR,PR,,,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Pledger,D. Pledger,Dylan,Pledger,HIG,HB,,ACL - Season,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Lennox,A. Lennox,Adam,Lennox,HIG,HB,,Benched,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Werchon,L. Werchon,Louis,Werchon,RED,HB,,Starting,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Plummer,H. Plummer,Hugo,Plummer,HUR,LK,,,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Viljoen,J. Viljoen,Jordi,Viljoen,HUR,HB,,,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Robertson,H. Robertson,Henry,Robertson,FOR,HB,,Benched,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Philipson,D. Philipson,Doug,Philipson,FOR,HB,,Knee - Long Term,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.McDonald,M. McDonald,Michael,McDonald,WAR,HB,,,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Ravai,P. Ravai,Peni,Ravai,DRU,PR,,,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Tuni,M. Tuni,Meli,Tuni,DRU,PR,,,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Cahill,T. Cahill,Tahlor,Cahill,CRU,LK,LF,Benched,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Jack,L. Jack,Liam,Jack,CRU,LK,,Hamstring - 6-8 weeks,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Sa,F. Sa,Fiti,Sa,CHI,LK,,,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R.O'Neill,R. O'Neill,Reuben,O'Neill,CHI,PR,,Benched,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Cook,T. Cook,Tristyn,Cook,BLU,LK,LF,,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Allen,T. Allen,Tom,Allen,HUR,LK,,,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Shaw,L. Shaw,Lachie,Shaw,BRU,LK,,Starting,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.Tucker,W. Tucker,Will,Tucker,CRU,LK,LF,,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.Neville,C. Neville,Cadeyrn,Neville,BRU,LK,,Starting,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V.Miramira,V. Miramira,Vilive,Miramira,DRU,LK,LF,,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Ranawai,A. Ranawai,Apolosi,Ranawai,WAR,PR,,,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Hala-Ngatai,M. Hala-Ngatai,Malakai,Hala-Ngatai,MOP,PR,,,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Smith,J. Smith,Joshua,Smith,FOR,PR,,,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O.Tauatevalu,O. Tauatevalu,Ofa,Tauatevalu,MOP,LK,,Benched,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Lambert,T. Lambert,Tom,Lambert,WAR,PR,,Starting,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Craig,A. Craig,Allan,Craig,MOP,LK,,Starting,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Kautai,S. Kautai,Sosefu,Kautai,HIG,PR,,,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Calder,S. Calder,Seb,Calder,CRU,PR,,Starting,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N.Bloomfield,N. Bloomfield,Nick,Bloomfield,RED,PR,,,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Ahio,S. Ahio,Sione,Ahio,CHI,PR,,Ankle - TBC,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Ake,B. Ake,Ben,Ake,BLU,PR,,,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.Alatini,T. Alatini,Tevita,Alatini,BRU,PR,,Benched,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Cordukes,H. Cordukes,Harvey,Cordukes,BRU,LK,,,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Sa,J. Sa,Jayden,Sa,CHI,LK,,,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.Matavao,M. Matavao,Melani,Matavao,MOP,HB,,,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G.Blake,G. Blake,George,Blake,RED,PR,,Benched,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W.Goddard,W. Goddard,Will,Goddard,WAR,PR,,,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Nginingini,S. Nginingini,Siaosi,Nginingini,MOP,HB,,Benched,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Faifua,L. Faifua,Lopeti,Faifua,FOR,LK,LF,,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Muller,H. Muller,Hamish,Muller,RED,LK,,,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Schoupp,B. Schoupp,Blake,Schoupp,BRU,PR,,,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Yates,F. Yates,Flyn,Yates,BLU,PR,,,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L.Ieli,L. Ieli,Lington,Ieli,BRU,PR,,,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Brewis,F. Brewis,Finlay,Brewis,CRU,PR,,Starting,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.Botha,D. Botha,Dan,Botha,WAR,PR,,Starting,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E.Doyle,E. Doyle,Eamon,Doyle,WAR,LK,,Ankle,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F.Fotuaika,F. Fotuaika,Feao,Fotuaika,FOR,PR,,Foot - Medium Term,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.Latu,P. Latu,Paula,Latu,MOP,PR,,Knee,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Vakasiuola,A. Vakasiuola,Aisake,Vakasiuola,CHI,LK,,,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Thorn,K. Thorn,Klayton,Thorn,BRU,HB,,Benched,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Smith,A. Smith,Angelo,Smith,DRU,LK,LF,,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K.Sykes-Martin,K. Sykes-Martin,Kershawl,Sykes-Martin,CRU,PR,,Hip - 1-2 weeks,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H.Johnson-Holmes,H. Johnson-Holmes,Harry,Johnson-Holmes,FOR,PR,,Starting,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I.Kailea,I. Kailea,Isaac,Kailea,WAR,PR,,Benched,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A.Aho,A. Aho,Alefosio,Aho,MOP,LK,,,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B.Kumeroa,B. Kumeroa,Benet,Kumeroa,CHI,PR,,Benched,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Tawake,S. Tawake,Samuela,Tawake,DRU,PR,,,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T.King,T. King,Trevor,King,RED,PR,,,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J.Barrett2,J. Barrett,Jack,Barrett,WAR,PR,,,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
